,labels,directory
23894,52,data\CMATERdb\IsolatedTrain\52\bcc000084.bmp
23895,52,data\CMATERdb\IsolatedTrain\52\bcc000085.bmp
23897,52,data\CMATERdb\IsolatedTrain\52\bcc000087.bmp
23898,52,data\CMATERdb\IsolatedTrain\52\bcc000088.bmp
23887,52,data\CMATERdb\IsolatedTrain\52\bcc000077.bmp
23899,52,data\CMATERdb\IsolatedTrain\52\bcc000089.bmp
23901,52,data\CMATERdb\IsolatedTrain\52\bcc000091.bmp
23902,52,data\CMATERdb\IsolatedTrain\52\bcc000092.bmp
23903,52,data\CMATERdb\IsolatedTrain\52\bcc000093.bmp
23904,52,data\CMATERdb\IsolatedTrain\52\bcc000094.bmp
23905,52,data\CMATERdb\IsolatedTrain\52\bcc000095.bmp
23906,52,data\CMATERdb\IsolatedTrain\52\bcc000096.bmp
23907,52,data\CMATERdb\IsolatedTrain\52\bcc000097.bmp
23908,52,data\CMATERdb\IsolatedTrain\52\bcc000098.bmp
23860,52,data\CMATERdb\IsolatedTrain\52\bcc000050.bmp
23909,52,data\CMATERdb\IsolatedTrain\52\bcc000099.bmp
23900,52,data\CMATERdb\IsolatedTrain\52\bcc000090.bmp
23886,52,data\CMATERdb\IsolatedTrain\52\bcc000076.bmp
23896,52,data\CMATERdb\IsolatedTrain\52\bcc000086.bmp
23884,52,data\CMATERdb\IsolatedTrain\52\bcc000074.bmp
23862,52,data\CMATERdb\IsolatedTrain\52\bcc000052.bmp
23885,52,data\CMATERdb\IsolatedTrain\52\bcc000075.bmp
23864,52,data\CMATERdb\IsolatedTrain\52\bcc000054.bmp
23865,52,data\CMATERdb\IsolatedTrain\52\bcc000055.bmp
23866,52,data\CMATERdb\IsolatedTrain\52\bcc000056.bmp
23867,52,data\CMATERdb\IsolatedTrain\52\bcc000057.bmp
23868,52,data\CMATERdb\IsolatedTrain\52\bcc000058.bmp
23869,52,data\CMATERdb\IsolatedTrain\52\bcc000059.bmp
23870,52,data\CMATERdb\IsolatedTrain\52\bcc000060.bmp
23871,52,data\CMATERdb\IsolatedTrain\52\bcc000061.bmp
23872,52,data\CMATERdb\IsolatedTrain\52\bcc000062.bmp
23873,52,data\CMATERdb\IsolatedTrain\52\bcc000063.bmp
23863,52,data\CMATERdb\IsolatedTrain\52\bcc000053.bmp
23875,52,data\CMATERdb\IsolatedTrain\52\bcc000065.bmp
23874,52,data\CMATERdb\IsolatedTrain\52\bcc000064.bmp
23882,52,data\CMATERdb\IsolatedTrain\52\bcc000072.bmp
23881,52,data\CMATERdb\IsolatedTrain\52\bcc000071.bmp
23880,52,data\CMATERdb\IsolatedTrain\52\bcc000070.bmp
23883,52,data\CMATERdb\IsolatedTrain\52\bcc000073.bmp
23878,52,data\CMATERdb\IsolatedTrain\52\bcc000068.bmp
23877,52,data\CMATERdb\IsolatedTrain\52\bcc000067.bmp
23876,52,data\CMATERdb\IsolatedTrain\52\bcc000066.bmp
23879,52,data\CMATERdb\IsolatedTrain\52\bcc000069.bmp
24153,53,data\CMATERdb\IsolatedTrain\53\bcc000138.bmp
24146,53,data\CMATERdb\IsolatedTrain\53\bcc000131.bmp
24147,53,data\CMATERdb\IsolatedTrain\53\bcc000132.bmp
24148,53,data\CMATERdb\IsolatedTrain\53\bcc000133.bmp
24149,53,data\CMATERdb\IsolatedTrain\53\bcc000134.bmp
24150,53,data\CMATERdb\IsolatedTrain\53\bcc000135.bmp
24151,53,data\CMATERdb\IsolatedTrain\53\bcc000136.bmp
24145,53,data\CMATERdb\IsolatedTrain\53\bcc000130.bmp
24152,53,data\CMATERdb\IsolatedTrain\53\bcc000137.bmp
24154,53,data\CMATERdb\IsolatedTrain\53\bcc000139.bmp
24159,53,data\CMATERdb\IsolatedTrain\53\bcc000144.bmp
24156,53,data\CMATERdb\IsolatedTrain\53\bcc000141.bmp
24157,53,data\CMATERdb\IsolatedTrain\53\bcc000142.bmp
24158,53,data\CMATERdb\IsolatedTrain\53\bcc000143.bmp
24160,53,data\CMATERdb\IsolatedTrain\53\bcc000145.bmp
24165,53,data\CMATERdb\IsolatedTrain\53\bcc000150.bmp
24161,53,data\CMATERdb\IsolatedTrain\53\bcc000146.bmp
24162,53,data\CMATERdb\IsolatedTrain\53\bcc000147.bmp
24163,53,data\CMATERdb\IsolatedTrain\53\bcc000148.bmp
24164,53,data\CMATERdb\IsolatedTrain\53\bcc000149.bmp
24144,53,data\CMATERdb\IsolatedTrain\53\bcc000129.bmp
24155,53,data\CMATERdb\IsolatedTrain\53\bcc000140.bmp
24143,53,data\CMATERdb\IsolatedTrain\53\bcc000128.bmp
24119,53,data\CMATERdb\IsolatedTrain\53\bcc000104.bmp
24141,53,data\CMATERdb\IsolatedTrain\53\bcc000126.bmp
24166,53,data\CMATERdb\IsolatedTrain\53\bcc000151.bmp
24120,53,data\CMATERdb\IsolatedTrain\53\bcc000105.bmp
24121,53,data\CMATERdb\IsolatedTrain\53\bcc000106.bmp
24122,53,data\CMATERdb\IsolatedTrain\53\bcc000107.bmp
24123,53,data\CMATERdb\IsolatedTrain\53\bcc000108.bmp
24124,53,data\CMATERdb\IsolatedTrain\53\bcc000109.bmp
24125,53,data\CMATERdb\IsolatedTrain\53\bcc000110.bmp
24126,53,data\CMATERdb\IsolatedTrain\53\bcc000111.bmp
24127,53,data\CMATERdb\IsolatedTrain\53\bcc000112.bmp
24128,53,data\CMATERdb\IsolatedTrain\53\bcc000113.bmp
24142,53,data\CMATERdb\IsolatedTrain\53\bcc000127.bmp
24129,53,data\CMATERdb\IsolatedTrain\53\bcc000114.bmp
24131,53,data\CMATERdb\IsolatedTrain\53\bcc000116.bmp
24132,53,data\CMATERdb\IsolatedTrain\53\bcc000117.bmp
24133,53,data\CMATERdb\IsolatedTrain\53\bcc000118.bmp
24134,53,data\CMATERdb\IsolatedTrain\53\bcc000119.bmp
24135,53,data\CMATERdb\IsolatedTrain\53\bcc000120.bmp
24136,53,data\CMATERdb\IsolatedTrain\53\bcc000121.bmp
24137,53,data\CMATERdb\IsolatedTrain\53\bcc000122.bmp
24138,53,data\CMATERdb\IsolatedTrain\53\bcc000123.bmp
24139,53,data\CMATERdb\IsolatedTrain\53\bcc000124.bmp
24140,53,data\CMATERdb\IsolatedTrain\53\bcc000125.bmp
24130,53,data\CMATERdb\IsolatedTrain\53\bcc000115.bmp
24167,53,data\CMATERdb\IsolatedTrain\53\bcc000152.bmp
24217,53,data\CMATERdb\IsolatedTrain\53\bcc000202.bmp
24169,53,data\CMATERdb\IsolatedTrain\53\bcc000154.bmp
24197,53,data\CMATERdb\IsolatedTrain\53\bcc000182.bmp
24198,53,data\CMATERdb\IsolatedTrain\53\bcc000183.bmp
24199,53,data\CMATERdb\IsolatedTrain\53\bcc000184.bmp
24200,53,data\CMATERdb\IsolatedTrain\53\bcc000185.bmp
24201,53,data\CMATERdb\IsolatedTrain\53\bcc000186.bmp
24202,53,data\CMATERdb\IsolatedTrain\53\bcc000187.bmp
24203,53,data\CMATERdb\IsolatedTrain\53\bcc000188.bmp
24204,53,data\CMATERdb\IsolatedTrain\53\bcc000189.bmp
24205,53,data\CMATERdb\IsolatedTrain\53\bcc000190.bmp
24206,53,data\CMATERdb\IsolatedTrain\53\bcc000191.bmp
24196,53,data\CMATERdb\IsolatedTrain\53\bcc000181.bmp
24207,53,data\CMATERdb\IsolatedTrain\53\bcc000192.bmp
24209,53,data\CMATERdb\IsolatedTrain\53\bcc000194.bmp
24210,53,data\CMATERdb\IsolatedTrain\53\bcc000195.bmp
24211,53,data\CMATERdb\IsolatedTrain\53\bcc000196.bmp
24212,53,data\CMATERdb\IsolatedTrain\53\bcc000197.bmp
24213,53,data\CMATERdb\IsolatedTrain\53\bcc000198.bmp
24214,53,data\CMATERdb\IsolatedTrain\53\bcc000199.bmp
24215,53,data\CMATERdb\IsolatedTrain\53\bcc000200.bmp
24216,53,data\CMATERdb\IsolatedTrain\53\bcc000201.bmp
24118,53,data\CMATERdb\IsolatedTrain\53\bcc000103.bmp
24218,53,data\CMATERdb\IsolatedTrain\53\bcc000203.bmp
24208,53,data\CMATERdb\IsolatedTrain\53\bcc000193.bmp
24195,53,data\CMATERdb\IsolatedTrain\53\bcc000180.bmp
24194,53,data\CMATERdb\IsolatedTrain\53\bcc000179.bmp
24193,53,data\CMATERdb\IsolatedTrain\53\bcc000178.bmp
24170,53,data\CMATERdb\IsolatedTrain\53\bcc000155.bmp
24171,53,data\CMATERdb\IsolatedTrain\53\bcc000156.bmp
24172,53,data\CMATERdb\IsolatedTrain\53\bcc000157.bmp
24173,53,data\CMATERdb\IsolatedTrain\53\bcc000158.bmp
24174,53,data\CMATERdb\IsolatedTrain\53\bcc000159.bmp
24175,53,data\CMATERdb\IsolatedTrain\53\bcc000160.bmp
24176,53,data\CMATERdb\IsolatedTrain\53\bcc000161.bmp
24177,53,data\CMATERdb\IsolatedTrain\53\bcc000162.bmp
24178,53,data\CMATERdb\IsolatedTrain\53\bcc000163.bmp
24179,53,data\CMATERdb\IsolatedTrain\53\bcc000164.bmp
24180,53,data\CMATERdb\IsolatedTrain\53\bcc000165.bmp
24181,53,data\CMATERdb\IsolatedTrain\53\bcc000166.bmp
24182,53,data\CMATERdb\IsolatedTrain\53\bcc000167.bmp
24183,53,data\CMATERdb\IsolatedTrain\53\bcc000168.bmp
24184,53,data\CMATERdb\IsolatedTrain\53\bcc000169.bmp
24185,53,data\CMATERdb\IsolatedTrain\53\bcc000170.bmp
24186,53,data\CMATERdb\IsolatedTrain\53\bcc000171.bmp
24187,53,data\CMATERdb\IsolatedTrain\53\bcc000172.bmp
24188,53,data\CMATERdb\IsolatedTrain\53\bcc000173.bmp
24189,53,data\CMATERdb\IsolatedTrain\53\bcc000174.bmp
24190,53,data\CMATERdb\IsolatedTrain\53\bcc000175.bmp
24191,53,data\CMATERdb\IsolatedTrain\53\bcc000176.bmp
24192,53,data\CMATERdb\IsolatedTrain\53\bcc000177.bmp
24168,53,data\CMATERdb\IsolatedTrain\53\bcc000153.bmp
24117,53,data\CMATERdb\IsolatedTrain\53\bcc000102.bmp
24108,53,data\CMATERdb\IsolatedTrain\53\bcc000093.bmp
24115,53,data\CMATERdb\IsolatedTrain\53\bcc000100.bmp
24041,53,data\CMATERdb\IsolatedTrain\53\bcc000026.bmp
24042,53,data\CMATERdb\IsolatedTrain\53\bcc000027.bmp
24043,53,data\CMATERdb\IsolatedTrain\53\bcc000028.bmp
24044,53,data\CMATERdb\IsolatedTrain\53\bcc000029.bmp
24045,53,data\CMATERdb\IsolatedTrain\53\bcc000030.bmp
24046,53,data\CMATERdb\IsolatedTrain\53\bcc000031.bmp
24047,53,data\CMATERdb\IsolatedTrain\53\bcc000032.bmp
24048,53,data\CMATERdb\IsolatedTrain\53\bcc000033.bmp
24049,53,data\CMATERdb\IsolatedTrain\53\bcc000034.bmp
24050,53,data\CMATERdb\IsolatedTrain\53\bcc000035.bmp
24051,53,data\CMATERdb\IsolatedTrain\53\bcc000036.bmp
24052,53,data\CMATERdb\IsolatedTrain\53\bcc000037.bmp
24053,53,data\CMATERdb\IsolatedTrain\53\bcc000038.bmp
24054,53,data\CMATERdb\IsolatedTrain\53\bcc000039.bmp
24055,53,data\CMATERdb\IsolatedTrain\53\bcc000040.bmp
24056,53,data\CMATERdb\IsolatedTrain\53\bcc000041.bmp
24057,53,data\CMATERdb\IsolatedTrain\53\bcc000042.bmp
24058,53,data\CMATERdb\IsolatedTrain\53\bcc000043.bmp
24059,53,data\CMATERdb\IsolatedTrain\53\bcc000044.bmp
24060,53,data\CMATERdb\IsolatedTrain\53\bcc000045.bmp
24061,53,data\CMATERdb\IsolatedTrain\53\bcc000046.bmp
24040,53,data\CMATERdb\IsolatedTrain\53\bcc000025.bmp
24039,53,data\CMATERdb\IsolatedTrain\53\bcc000024.bmp
24038,53,data\CMATERdb\IsolatedTrain\53\bcc000023.bmp
24037,53,data\CMATERdb\IsolatedTrain\53\bcc000022.bmp
24015,53,data\CMATERdb\IsolatedTrain\53\bcc000000.bmp
24016,53,data\CMATERdb\IsolatedTrain\53\bcc000001.bmp
24017,53,data\CMATERdb\IsolatedTrain\53\bcc000002.bmp
24018,53,data\CMATERdb\IsolatedTrain\53\bcc000003.bmp
24019,53,data\CMATERdb\IsolatedTrain\53\bcc000004.bmp
24020,53,data\CMATERdb\IsolatedTrain\53\bcc000005.bmp
24116,53,data\CMATERdb\IsolatedTrain\53\bcc000101.bmp
24022,53,data\CMATERdb\IsolatedTrain\53\bcc000007.bmp
24023,53,data\CMATERdb\IsolatedTrain\53\bcc000008.bmp
24024,53,data\CMATERdb\IsolatedTrain\53\bcc000009.bmp
24062,53,data\CMATERdb\IsolatedTrain\53\bcc000047.bmp
24025,53,data\CMATERdb\IsolatedTrain\53\bcc000010.bmp
24027,53,data\CMATERdb\IsolatedTrain\53\bcc000012.bmp
24028,53,data\CMATERdb\IsolatedTrain\53\bcc000013.bmp
24029,53,data\CMATERdb\IsolatedTrain\53\bcc000014.bmp
24030,53,data\CMATERdb\IsolatedTrain\53\bcc000015.bmp
24031,53,data\CMATERdb\IsolatedTrain\53\bcc000016.bmp
24032,53,data\CMATERdb\IsolatedTrain\53\bcc000017.bmp
24033,53,data\CMATERdb\IsolatedTrain\53\bcc000018.bmp
24034,53,data\CMATERdb\IsolatedTrain\53\bcc000019.bmp
24035,53,data\CMATERdb\IsolatedTrain\53\bcc000020.bmp
24036,53,data\CMATERdb\IsolatedTrain\53\bcc000021.bmp
24026,53,data\CMATERdb\IsolatedTrain\53\bcc000011.bmp
24063,53,data\CMATERdb\IsolatedTrain\53\bcc000048.bmp
24021,53,data\CMATERdb\IsolatedTrain\53\bcc000006.bmp
24065,53,data\CMATERdb\IsolatedTrain\53\bcc000050.bmp
24092,53,data\CMATERdb\IsolatedTrain\53\bcc000077.bmp
24093,53,data\CMATERdb\IsolatedTrain\53\bcc000078.bmp
24094,53,data\CMATERdb\IsolatedTrain\53\bcc000079.bmp
24095,53,data\CMATERdb\IsolatedTrain\53\bcc000080.bmp
24096,53,data\CMATERdb\IsolatedTrain\53\bcc000081.bmp
24097,53,data\CMATERdb\IsolatedTrain\53\bcc000082.bmp
24098,53,data\CMATERdb\IsolatedTrain\53\bcc000083.bmp
24099,53,data\CMATERdb\IsolatedTrain\53\bcc000084.bmp
24100,53,data\CMATERdb\IsolatedTrain\53\bcc000085.bmp
24101,53,data\CMATERdb\IsolatedTrain\53\bcc000086.bmp
24091,53,data\CMATERdb\IsolatedTrain\53\bcc000076.bmp
24102,53,data\CMATERdb\IsolatedTrain\53\bcc000087.bmp
24104,53,data\CMATERdb\IsolatedTrain\53\bcc000089.bmp
24105,53,data\CMATERdb\IsolatedTrain\53\bcc000090.bmp
24106,53,data\CMATERdb\IsolatedTrain\53\bcc000091.bmp
24107,53,data\CMATERdb\IsolatedTrain\53\bcc000092.bmp
24109,53,data\CMATERdb\IsolatedTrain\53\bcc000094.bmp
24110,53,data\CMATERdb\IsolatedTrain\53\bcc000095.bmp
24112,53,data\CMATERdb\IsolatedTrain\53\bcc000097.bmp
24113,53,data\CMATERdb\IsolatedTrain\53\bcc000098.bmp
24114,53,data\CMATERdb\IsolatedTrain\53\bcc000099.bmp
24064,53,data\CMATERdb\IsolatedTrain\53\bcc000049.bmp
24103,53,data\CMATERdb\IsolatedTrain\53\bcc000088.bmp
24090,53,data\CMATERdb\IsolatedTrain\53\bcc000075.bmp
24111,53,data\CMATERdb\IsolatedTrain\53\bcc000096.bmp
24088,53,data\CMATERdb\IsolatedTrain\53\bcc000073.bmp
24066,53,data\CMATERdb\IsolatedTrain\53\bcc000051.bmp
24089,53,data\CMATERdb\IsolatedTrain\53\bcc000074.bmp
24067,53,data\CMATERdb\IsolatedTrain\53\bcc000052.bmp
24069,53,data\CMATERdb\IsolatedTrain\53\bcc000054.bmp
24070,53,data\CMATERdb\IsolatedTrain\53\bcc000055.bmp
24071,53,data\CMATERdb\IsolatedTrain\53\bcc000056.bmp
24072,53,data\CMATERdb\IsolatedTrain\53\bcc000057.bmp
24073,53,data\CMATERdb\IsolatedTrain\53\bcc000058.bmp
24074,53,data\CMATERdb\IsolatedTrain\53\bcc000059.bmp
24075,53,data\CMATERdb\IsolatedTrain\53\bcc000060.bmp
24076,53,data\CMATERdb\IsolatedTrain\53\bcc000061.bmp
24068,53,data\CMATERdb\IsolatedTrain\53\bcc000053.bmp
24078,53,data\CMATERdb\IsolatedTrain\53\bcc000063.bmp
24077,53,data\CMATERdb\IsolatedTrain\53\bcc000062.bmp
24084,53,data\CMATERdb\IsolatedTrain\53\bcc000069.bmp
24087,53,data\CMATERdb\IsolatedTrain\53\bcc000072.bmp
24083,53,data\CMATERdb\IsolatedTrain\53\bcc000068.bmp
24085,53,data\CMATERdb\IsolatedTrain\53\bcc000070.bmp
24081,53,data\CMATERdb\IsolatedTrain\53\bcc000066.bmp
24080,53,data\CMATERdb\IsolatedTrain\53\bcc000065.bmp
24079,53,data\CMATERdb\IsolatedTrain\53\bcc000064.bmp
24082,53,data\CMATERdb\IsolatedTrain\53\bcc000067.bmp
24086,53,data\CMATERdb\IsolatedTrain\53\bcc000071.bmp
24328,54,data\CMATERdb\IsolatedTrain\54\bcc000109.bmp
24335,54,data\CMATERdb\IsolatedTrain\54\bcc000116.bmp
24329,54,data\CMATERdb\IsolatedTrain\54\bcc000110.bmp
24330,54,data\CMATERdb\IsolatedTrain\54\bcc000111.bmp
24331,54,data\CMATERdb\IsolatedTrain\54\bcc000112.bmp
24332,54,data\CMATERdb\IsolatedTrain\54\bcc000113.bmp
24333,54,data\CMATERdb\IsolatedTrain\54\bcc000114.bmp
24334,54,data\CMATERdb\IsolatedTrain\54\bcc000115.bmp
24339,54,data\CMATERdb\IsolatedTrain\54\bcc000120.bmp
24337,54,data\CMATERdb\IsolatedTrain\54\bcc000118.bmp
24338,54,data\CMATERdb\IsolatedTrain\54\bcc000119.bmp
24340,54,data\CMATERdb\IsolatedTrain\54\bcc000121.bmp
24341,54,data\CMATERdb\IsolatedTrain\54\bcc000122.bmp
24342,54,data\CMATERdb\IsolatedTrain\54\bcc000123.bmp
24343,54,data\CMATERdb\IsolatedTrain\54\bcc000124.bmp
24344,54,data\CMATERdb\IsolatedTrain\54\bcc000125.bmp
24327,54,data\CMATERdb\IsolatedTrain\54\bcc000108.bmp
24345,54,data\CMATERdb\IsolatedTrain\54\bcc000126.bmp
24336,54,data\CMATERdb\IsolatedTrain\54\bcc000117.bmp
24326,54,data\CMATERdb\IsolatedTrain\54\bcc000107.bmp
24315,54,data\CMATERdb\IsolatedTrain\54\bcc000096.bmp
24324,54,data\CMATERdb\IsolatedTrain\54\bcc000105.bmp
24346,54,data\CMATERdb\IsolatedTrain\54\bcc000127.bmp
24306,54,data\CMATERdb\IsolatedTrain\54\bcc000087.bmp
24307,54,data\CMATERdb\IsolatedTrain\54\bcc000088.bmp
24308,54,data\CMATERdb\IsolatedTrain\54\bcc000089.bmp
24309,54,data\CMATERdb\IsolatedTrain\54\bcc000090.bmp
24310,54,data\CMATERdb\IsolatedTrain\54\bcc000091.bmp
24311,54,data\CMATERdb\IsolatedTrain\54\bcc000092.bmp
24312,54,data\CMATERdb\IsolatedTrain\54\bcc000093.bmp
24325,54,data\CMATERdb\IsolatedTrain\54\bcc000106.bmp
24313,54,data\CMATERdb\IsolatedTrain\54\bcc000094.bmp
24316,54,data\CMATERdb\IsolatedTrain\54\bcc000097.bmp
24317,54,data\CMATERdb\IsolatedTrain\54\bcc000098.bmp
24318,54,data\CMATERdb\IsolatedTrain\54\bcc000099.bmp
24319,54,data\CMATERdb\IsolatedTrain\54\bcc000100.bmp
24320,54,data\CMATERdb\IsolatedTrain\54\bcc000101.bmp
24321,54,data\CMATERdb\IsolatedTrain\54\bcc000102.bmp
24322,54,data\CMATERdb\IsolatedTrain\54\bcc000103.bmp
24323,54,data\CMATERdb\IsolatedTrain\54\bcc000104.bmp
24314,54,data\CMATERdb\IsolatedTrain\54\bcc000095.bmp
24347,54,data\CMATERdb\IsolatedTrain\54\bcc000128.bmp
24373,54,data\CMATERdb\IsolatedTrain\54\bcc000154.bmp
24349,54,data\CMATERdb\IsolatedTrain\54\bcc000130.bmp
24374,54,data\CMATERdb\IsolatedTrain\54\bcc000155.bmp
24375,54,data\CMATERdb\IsolatedTrain\54\bcc000156.bmp
24376,54,data\CMATERdb\IsolatedTrain\54\bcc000157.bmp
24377,54,data\CMATERdb\IsolatedTrain\54\bcc000158.bmp
24378,54,data\CMATERdb\IsolatedTrain\54\bcc000159.bmp
24379,54,data\CMATERdb\IsolatedTrain\54\bcc000160.bmp
24380,54,data\CMATERdb\IsolatedTrain\54\bcc000161.bmp
24381,54,data\CMATERdb\IsolatedTrain\54\bcc000162.bmp
24372,54,data\CMATERdb\IsolatedTrain\54\bcc000153.bmp
24382,54,data\CMATERdb\IsolatedTrain\54\bcc000163.bmp
24384,54,data\CMATERdb\IsolatedTrain\54\bcc000165.bmp
24385,54,data\CMATERdb\IsolatedTrain\54\bcc000166.bmp
24386,54,data\CMATERdb\IsolatedTrain\54\bcc000167.bmp
24387,54,data\CMATERdb\IsolatedTrain\54\bcc000168.bmp
24388,54,data\CMATERdb\IsolatedTrain\54\bcc000169.bmp
24389,54,data\CMATERdb\IsolatedTrain\54\bcc000170.bmp
24305,54,data\CMATERdb\IsolatedTrain\54\bcc000086.bmp
24390,54,data\CMATERdb\IsolatedTrain\54\bcc000171.bmp
24383,54,data\CMATERdb\IsolatedTrain\54\bcc000164.bmp
24348,54,data\CMATERdb\IsolatedTrain\54\bcc000129.bmp
24371,54,data\CMATERdb\IsolatedTrain\54\bcc000152.bmp
24369,54,data\CMATERdb\IsolatedTrain\54\bcc000150.bmp
24350,54,data\CMATERdb\IsolatedTrain\54\bcc000131.bmp
24351,54,data\CMATERdb\IsolatedTrain\54\bcc000132.bmp
24352,54,data\CMATERdb\IsolatedTrain\54\bcc000133.bmp
24353,54,data\CMATERdb\IsolatedTrain\54\bcc000134.bmp
24354,54,data\CMATERdb\IsolatedTrain\54\bcc000135.bmp
24355,54,data\CMATERdb\IsolatedTrain\54\bcc000136.bmp
24356,54,data\CMATERdb\IsolatedTrain\54\bcc000137.bmp
24357,54,data\CMATERdb\IsolatedTrain\54\bcc000138.bmp
24370,54,data\CMATERdb\IsolatedTrain\54\bcc000151.bmp
24358,54,data\CMATERdb\IsolatedTrain\54\bcc000139.bmp
24360,54,data\CMATERdb\IsolatedTrain\54\bcc000141.bmp
24361,54,data\CMATERdb\IsolatedTrain\54\bcc000142.bmp
24362,54,data\CMATERdb\IsolatedTrain\54\bcc000143.bmp
24364,54,data\CMATERdb\IsolatedTrain\54\bcc000145.bmp
24365,54,data\CMATERdb\IsolatedTrain\54\bcc000146.bmp
24366,54,data\CMATERdb\IsolatedTrain\54\bcc000147.bmp
24367,54,data\CMATERdb\IsolatedTrain\54\bcc000148.bmp
24368,54,data\CMATERdb\IsolatedTrain\54\bcc000149.bmp
24359,54,data\CMATERdb\IsolatedTrain\54\bcc000140.bmp
24304,54,data\CMATERdb\IsolatedTrain\54\bcc000085.bmp
24363,54,data\CMATERdb\IsolatedTrain\54\bcc000144.bmp
24302,54,data\CMATERdb\IsolatedTrain\54\bcc000083.bmp
24241,54,data\CMATERdb\IsolatedTrain\54\bcc000022.bmp
24242,54,data\CMATERdb\IsolatedTrain\54\bcc000023.bmp
24243,54,data\CMATERdb\IsolatedTrain\54\bcc000024.bmp
24244,54,data\CMATERdb\IsolatedTrain\54\bcc000025.bmp
24245,54,data\CMATERdb\IsolatedTrain\54\bcc000026.bmp
24246,54,data\CMATERdb\IsolatedTrain\54\bcc000027.bmp
24247,54,data\CMATERdb\IsolatedTrain\54\bcc000028.bmp
24248,54,data\CMATERdb\IsolatedTrain\54\bcc000029.bmp
24249,54,data\CMATERdb\IsolatedTrain\54\bcc000030.bmp
24250,54,data\CMATERdb\IsolatedTrain\54\bcc000031.bmp
24251,54,data\CMATERdb\IsolatedTrain\54\bcc000032.bmp
24252,54,data\CMATERdb\IsolatedTrain\54\bcc000033.bmp
24253,54,data\CMATERdb\IsolatedTrain\54\bcc000034.bmp
24254,54,data\CMATERdb\IsolatedTrain\54\bcc000035.bmp
24255,54,data\CMATERdb\IsolatedTrain\54\bcc000036.bmp
24256,54,data\CMATERdb\IsolatedTrain\54\bcc000037.bmp
24257,54,data\CMATERdb\IsolatedTrain\54\bcc000038.bmp
24240,54,data\CMATERdb\IsolatedTrain\54\bcc000021.bmp
24239,54,data\CMATERdb\IsolatedTrain\54\bcc000020.bmp
24238,54,data\CMATERdb\IsolatedTrain\54\bcc000019.bmp
24237,54,data\CMATERdb\IsolatedTrain\54\bcc000018.bmp
24303,54,data\CMATERdb\IsolatedTrain\54\bcc000084.bmp
24219,54,data\CMATERdb\IsolatedTrain\54\bcc000000.bmp
24220,54,data\CMATERdb\IsolatedTrain\54\bcc000001.bmp
24221,54,data\CMATERdb\IsolatedTrain\54\bcc000002.bmp
24222,54,data\CMATERdb\IsolatedTrain\54\bcc000003.bmp
24223,54,data\CMATERdb\IsolatedTrain\54\bcc000004.bmp
24224,54,data\CMATERdb\IsolatedTrain\54\bcc000005.bmp
24225,54,data\CMATERdb\IsolatedTrain\54\bcc000006.bmp
24258,54,data\CMATERdb\IsolatedTrain\54\bcc000039.bmp
24226,54,data\CMATERdb\IsolatedTrain\54\bcc000007.bmp
24228,54,data\CMATERdb\IsolatedTrain\54\bcc000009.bmp
24229,54,data\CMATERdb\IsolatedTrain\54\bcc000010.bmp
24230,54,data\CMATERdb\IsolatedTrain\54\bcc000011.bmp
24231,54,data\CMATERdb\IsolatedTrain\54\bcc000012.bmp
24232,54,data\CMATERdb\IsolatedTrain\54\bcc000013.bmp
24233,54,data\CMATERdb\IsolatedTrain\54\bcc000014.bmp
24234,54,data\CMATERdb\IsolatedTrain\54\bcc000015.bmp
24236,54,data\CMATERdb\IsolatedTrain\54\bcc000017.bmp
24227,54,data\CMATERdb\IsolatedTrain\54\bcc000008.bmp
24259,54,data\CMATERdb\IsolatedTrain\54\bcc000040.bmp
24235,54,data\CMATERdb\IsolatedTrain\54\bcc000016.bmp
24261,54,data\CMATERdb\IsolatedTrain\54\bcc000042.bmp
24284,54,data\CMATERdb\IsolatedTrain\54\bcc000065.bmp
24285,54,data\CMATERdb\IsolatedTrain\54\bcc000066.bmp
24286,54,data\CMATERdb\IsolatedTrain\54\bcc000067.bmp
24287,54,data\CMATERdb\IsolatedTrain\54\bcc000068.bmp
24288,54,data\CMATERdb\IsolatedTrain\54\bcc000069.bmp
24289,54,data\CMATERdb\IsolatedTrain\54\bcc000070.bmp
24290,54,data\CMATERdb\IsolatedTrain\54\bcc000071.bmp
24291,54,data\CMATERdb\IsolatedTrain\54\bcc000072.bmp
24283,54,data\CMATERdb\IsolatedTrain\54\bcc000064.bmp
24293,54,data\CMATERdb\IsolatedTrain\54\bcc000074.bmp
24295,54,data\CMATERdb\IsolatedTrain\54\bcc000076.bmp
24296,54,data\CMATERdb\IsolatedTrain\54\bcc000077.bmp
24297,54,data\CMATERdb\IsolatedTrain\54\bcc000078.bmp
24298,54,data\CMATERdb\IsolatedTrain\54\bcc000079.bmp
24299,54,data\CMATERdb\IsolatedTrain\54\bcc000080.bmp
24300,54,data\CMATERdb\IsolatedTrain\54\bcc000081.bmp
24301,54,data\CMATERdb\IsolatedTrain\54\bcc000082.bmp
24260,54,data\CMATERdb\IsolatedTrain\54\bcc000041.bmp
24294,54,data\CMATERdb\IsolatedTrain\54\bcc000075.bmp
24282,54,data\CMATERdb\IsolatedTrain\54\bcc000063.bmp
24292,54,data\CMATERdb\IsolatedTrain\54\bcc000073.bmp
