,labels,directory
4511,27,data\CMATERdb\IsolatedTest\27\bcc000035.bmp
4512,27,data\CMATERdb\IsolatedTest\27\bcc000036.bmp
4489,27,data\CMATERdb\IsolatedTest\27\bcc000013.bmp
4490,27,data\CMATERdb\IsolatedTest\27\bcc000014.bmp
4491,27,data\CMATERdb\IsolatedTest\27\bcc000015.bmp
4492,27,data\CMATERdb\IsolatedTest\27\bcc000016.bmp
4493,27,data\CMATERdb\IsolatedTest\27\bcc000017.bmp
4494,27,data\CMATERdb\IsolatedTest\27\bcc000018.bmp
4488,27,data\CMATERdb\IsolatedTest\27\bcc000012.bmp
4569,28,data\CMATERdb\IsolatedTest\28\bcc000042.bmp
4566,28,data\CMATERdb\IsolatedTest\28\bcc000039.bmp
4567,28,data\CMATERdb\IsolatedTest\28\bcc000040.bmp
4568,28,data\CMATERdb\IsolatedTest\28\bcc000041.bmp
4570,28,data\CMATERdb\IsolatedTest\28\bcc000043.bmp
4577,28,data\CMATERdb\IsolatedTest\28\bcc000050.bmp
4572,28,data\CMATERdb\IsolatedTest\28\bcc000045.bmp
4573,28,data\CMATERdb\IsolatedTest\28\bcc000046.bmp
4574,28,data\CMATERdb\IsolatedTest\28\bcc000047.bmp
4575,28,data\CMATERdb\IsolatedTest\28\bcc000048.bmp
4576,28,data\CMATERdb\IsolatedTest\28\bcc000049.bmp
4571,28,data\CMATERdb\IsolatedTest\28\bcc000044.bmp
4564,28,data\CMATERdb\IsolatedTest\28\bcc000037.bmp
4565,28,data\CMATERdb\IsolatedTest\28\bcc000038.bmp
4562,28,data\CMATERdb\IsolatedTest\28\bcc000035.bmp
4548,28,data\CMATERdb\IsolatedTest\28\bcc000021.bmp
4534,28,data\CMATERdb\IsolatedTest\28\bcc000007.bmp
4535,28,data\CMATERdb\IsolatedTest\28\bcc000008.bmp
4536,28,data\CMATERdb\IsolatedTest\28\bcc000009.bmp
4538,28,data\CMATERdb\IsolatedTest\28\bcc000011.bmp
4539,28,data\CMATERdb\IsolatedTest\28\bcc000012.bmp
4540,28,data\CMATERdb\IsolatedTest\28\bcc000013.bmp
4541,28,data\CMATERdb\IsolatedTest\28\bcc000014.bmp
4542,28,data\CMATERdb\IsolatedTest\28\bcc000015.bmp
4543,28,data\CMATERdb\IsolatedTest\28\bcc000016.bmp
4544,28,data\CMATERdb\IsolatedTest\28\bcc000017.bmp
4545,28,data\CMATERdb\IsolatedTest\28\bcc000018.bmp
4546,28,data\CMATERdb\IsolatedTest\28\bcc000019.bmp
4547,28,data\CMATERdb\IsolatedTest\28\bcc000020.bmp
4563,28,data\CMATERdb\IsolatedTest\28\bcc000036.bmp
4533,28,data\CMATERdb\IsolatedTest\28\bcc000006.bmp
4532,28,data\CMATERdb\IsolatedTest\28\bcc000005.bmp
4537,28,data\CMATERdb\IsolatedTest\28\bcc000010.bmp
4530,28,data\CMATERdb\IsolatedTest\28\bcc000003.bmp
4561,28,data\CMATERdb\IsolatedTest\28\bcc000034.bmp
4560,28,data\CMATERdb\IsolatedTest\28\bcc000033.bmp
4531,28,data\CMATERdb\IsolatedTest\28\bcc000004.bmp
4558,28,data\CMATERdb\IsolatedTest\28\bcc000031.bmp
4557,28,data\CMATERdb\IsolatedTest\28\bcc000030.bmp
4556,28,data\CMATERdb\IsolatedTest\28\bcc000029.bmp
4555,28,data\CMATERdb\IsolatedTest\28\bcc000028.bmp
4554,28,data\CMATERdb\IsolatedTest\28\bcc000027.bmp
4559,28,data\CMATERdb\IsolatedTest\28\bcc000032.bmp
4552,28,data\CMATERdb\IsolatedTest\28\bcc000025.bmp
4551,28,data\CMATERdb\IsolatedTest\28\bcc000024.bmp
4550,28,data\CMATERdb\IsolatedTest\28\bcc000023.bmp
4549,28,data\CMATERdb\IsolatedTest\28\bcc000022.bmp
4527,28,data\CMATERdb\IsolatedTest\28\bcc000000.bmp
4528,28,data\CMATERdb\IsolatedTest\28\bcc000001.bmp
4553,28,data\CMATERdb\IsolatedTest\28\bcc000026.bmp
4529,28,data\CMATERdb\IsolatedTest\28\bcc000002.bmp
4617,29,data\CMATERdb\IsolatedTest\29\2\bcc000011.bmp
4618,29,data\CMATERdb\IsolatedTest\29\2\bcc000012.bmp
4619,29,data\CMATERdb\IsolatedTest\29\2\bcc000013.bmp
4620,29,data\CMATERdb\IsolatedTest\29\2\bcc000014.bmp
4621,29,data\CMATERdb\IsolatedTest\29\2\bcc000015.bmp
4625,29,data\CMATERdb\IsolatedTest\29\2\bcc000019.bmp
4623,29,data\CMATERdb\IsolatedTest\29\2\bcc000017.bmp
4624,29,data\CMATERdb\IsolatedTest\29\2\bcc000018.bmp
4626,29,data\CMATERdb\IsolatedTest\29\2\bcc000020.bmp
4627,29,data\CMATERdb\IsolatedTest\29\2\bcc000021.bmp
4628,29,data\CMATERdb\IsolatedTest\29\2\bcc000022.bmp
4616,29,data\CMATERdb\IsolatedTest\29\2\bcc000010.bmp
4622,29,data\CMATERdb\IsolatedTest\29\2\bcc000016.bmp
4615,29,data\CMATERdb\IsolatedTest\29\2\bcc000009.bmp
4607,29,data\CMATERdb\IsolatedTest\29\2\bcc000001.bmp
4613,29,data\CMATERdb\IsolatedTest\29\2\bcc000007.bmp
4592,29,data\CMATERdb\IsolatedTest\29\1\bcc000014.bmp
4591,29,data\CMATERdb\IsolatedTest\29\1\bcc000013.bmp
4590,29,data\CMATERdb\IsolatedTest\29\1\bcc000012.bmp
4589,29,data\CMATERdb\IsolatedTest\29\1\bcc000011.bmp
4588,29,data\CMATERdb\IsolatedTest\29\1\bcc000010.bmp
4587,29,data\CMATERdb\IsolatedTest\29\1\bcc000009.bmp
4593,29,data\CMATERdb\IsolatedTest\29\1\bcc000015.bmp
4586,29,data\CMATERdb\IsolatedTest\29\1\bcc000008.bmp
4583,29,data\CMATERdb\IsolatedTest\29\1\bcc000005.bmp
4582,29,data\CMATERdb\IsolatedTest\29\1\bcc000004.bmp
4581,29,data\CMATERdb\IsolatedTest\29\1\bcc000003.bmp
4580,29,data\CMATERdb\IsolatedTest\29\1\bcc000002.bmp
4579,29,data\CMATERdb\IsolatedTest\29\1\bcc000001.bmp
4578,29,data\CMATERdb\IsolatedTest\29\1\bcc000000.bmp
4584,29,data\CMATERdb\IsolatedTest\29\1\bcc000006.bmp
4594,29,data\CMATERdb\IsolatedTest\29\1\bcc000016.bmp
4595,29,data\CMATERdb\IsolatedTest\29\1\bcc000017.bmp
4596,29,data\CMATERdb\IsolatedTest\29\1\bcc000018.bmp
4612,29,data\CMATERdb\IsolatedTest\29\2\bcc000006.bmp
4611,29,data\CMATERdb\IsolatedTest\29\2\bcc000005.bmp
4610,29,data\CMATERdb\IsolatedTest\29\2\bcc000004.bmp
4609,29,data\CMATERdb\IsolatedTest\29\2\bcc000003.bmp
4608,29,data\CMATERdb\IsolatedTest\29\2\bcc000002.bmp
4606,29,data\CMATERdb\IsolatedTest\29\2\bcc000000.bmp
4605,29,data\CMATERdb\IsolatedTest\29\1\bcc000027.bmp
4604,29,data\CMATERdb\IsolatedTest\29\1\bcc000026.bmp
4603,29,data\CMATERdb\IsolatedTest\29\1\bcc000025.bmp
4602,29,data\CMATERdb\IsolatedTest\29\1\bcc000024.bmp
4601,29,data\CMATERdb\IsolatedTest\29\1\bcc000023.bmp
4600,29,data\CMATERdb\IsolatedTest\29\1\bcc000022.bmp
4599,29,data\CMATERdb\IsolatedTest\29\1\bcc000021.bmp
4598,29,data\CMATERdb\IsolatedTest\29\1\bcc000020.bmp
4597,29,data\CMATERdb\IsolatedTest\29\1\bcc000019.bmp
4614,29,data\CMATERdb\IsolatedTest\29\2\bcc000008.bmp
4585,29,data\CMATERdb\IsolatedTest\29\1\bcc000007.bmp
4629,29,data\CMATERdb\IsolatedTest\29\2\bcc000023.bmp
4631,29,data\CMATERdb\IsolatedTest\29\2\bcc000025.bmp
4630,29,data\CMATERdb\IsolatedTest\29\2\bcc000024.bmp
4713,30,data\CMATERdb\IsolatedTest\30\2\bcc000006.bmp
4714,30,data\CMATERdb\IsolatedTest\30\2\bcc000007.bmp
4715,30,data\CMATERdb\IsolatedTest\30\2\bcc000008.bmp
4716,30,data\CMATERdb\IsolatedTest\30\2\bcc000009.bmp
4717,30,data\CMATERdb\IsolatedTest\30\2\bcc000010.bmp
4718,30,data\CMATERdb\IsolatedTest\30\2\bcc000011.bmp
4720,30,data\CMATERdb\IsolatedTest\30\2\bcc000013.bmp
4721,30,data\CMATERdb\IsolatedTest\30\2\bcc000014.bmp
4722,30,data\CMATERdb\IsolatedTest\30\2\bcc000015.bmp
4723,30,data\CMATERdb\IsolatedTest\30\2\bcc000016.bmp
4724,30,data\CMATERdb\IsolatedTest\30\2\bcc000017.bmp
4725,30,data\CMATERdb\IsolatedTest\30\2\bcc000018.bmp
4726,30,data\CMATERdb\IsolatedTest\30\2\bcc000019.bmp
4727,30,data\CMATERdb\IsolatedTest\30\2\bcc000020.bmp
4728,30,data\CMATERdb\IsolatedTest\30\2\bcc000021.bmp
4729,30,data\CMATERdb\IsolatedTest\30\2\bcc000022.bmp
4730,30,data\CMATERdb\IsolatedTest\30\2\bcc000023.bmp
4731,30,data\CMATERdb\IsolatedTest\30\2\bcc000024.bmp
4732,30,data\CMATERdb\IsolatedTest\30\2\bcc000025.bmp
4733,30,data\CMATERdb\IsolatedTest\30\2\bcc000026.bmp
4734,30,data\CMATERdb\IsolatedTest\30\2\bcc000027.bmp
4735,30,data\CMATERdb\IsolatedTest\30\2\bcc000028.bmp
4736,30,data\CMATERdb\IsolatedTest\30\2\bcc000029.bmp
4737,30,data\CMATERdb\IsolatedTest\30\2\bcc000030.bmp
4738,30,data\CMATERdb\IsolatedTest\30\2\bcc000031.bmp
4739,30,data\CMATERdb\IsolatedTest\30\2\bcc000032.bmp
4712,30,data\CMATERdb\IsolatedTest\30\2\bcc000005.bmp
4711,30,data\CMATERdb\IsolatedTest\30\2\bcc000004.bmp
4719,30,data\CMATERdb\IsolatedTest\30\2\bcc000012.bmp
4709,30,data\CMATERdb\IsolatedTest\30\2\bcc000002.bmp
4681,30,data\CMATERdb\IsolatedTest\30\1\bcc000000.bmp
4682,30,data\CMATERdb\IsolatedTest\30\1\bcc000001.bmp
4683,30,data\CMATERdb\IsolatedTest\30\1\bcc000002.bmp
4684,30,data\CMATERdb\IsolatedTest\30\1\bcc000003.bmp
4685,30,data\CMATERdb\IsolatedTest\30\1\bcc000004.bmp
4710,30,data\CMATERdb\IsolatedTest\30\2\bcc000003.bmp
4687,30,data\CMATERdb\IsolatedTest\30\1\bcc000006.bmp
4688,30,data\CMATERdb\IsolatedTest\30\1\bcc000007.bmp
4689,30,data\CMATERdb\IsolatedTest\30\1\bcc000008.bmp
4690,30,data\CMATERdb\IsolatedTest\30\1\bcc000009.bmp
4691,30,data\CMATERdb\IsolatedTest\30\1\bcc000010.bmp
4692,30,data\CMATERdb\IsolatedTest\30\1\bcc000011.bmp
4693,30,data\CMATERdb\IsolatedTest\30\1\bcc000012.bmp
4694,30,data\CMATERdb\IsolatedTest\30\1\bcc000013.bmp
4686,30,data\CMATERdb\IsolatedTest\30\1\bcc000005.bmp
4696,30,data\CMATERdb\IsolatedTest\30\1\bcc000015.bmp
4708,30,data\CMATERdb\IsolatedTest\30\2\bcc000001.bmp
4695,30,data\CMATERdb\IsolatedTest\30\1\bcc000014.bmp
4707,30,data\CMATERdb\IsolatedTest\30\2\bcc000000.bmp
4706,30,data\CMATERdb\IsolatedTest\30\1\bcc000025.bmp
4704,30,data\CMATERdb\IsolatedTest\30\1\bcc000023.bmp
4703,30,data\CMATERdb\IsolatedTest\30\1\bcc000022.bmp
4705,30,data\CMATERdb\IsolatedTest\30\1\bcc000024.bmp
4701,30,data\CMATERdb\IsolatedTest\30\1\bcc000020.bmp
4700,30,data\CMATERdb\IsolatedTest\30\1\bcc000019.bmp
4699,30,data\CMATERdb\IsolatedTest\30\1\bcc000018.bmp
4698,30,data\CMATERdb\IsolatedTest\30\1\bcc000017.bmp
4697,30,data\CMATERdb\IsolatedTest\30\1\bcc000016.bmp
4702,30,data\CMATERdb\IsolatedTest\30\1\bcc000021.bmp
4764,31,data\CMATERdb\IsolatedTest\31\bcc000024.bmp
4770,31,data\CMATERdb\IsolatedTest\31\bcc000030.bmp
4765,31,data\CMATERdb\IsolatedTest\31\bcc000025.bmp
4766,31,data\CMATERdb\IsolatedTest\31\bcc000026.bmp
4767,31,data\CMATERdb\IsolatedTest\31\bcc000027.bmp
4768,31,data\CMATERdb\IsolatedTest\31\bcc000028.bmp
4769,31,data\CMATERdb\IsolatedTest\31\bcc000029.bmp
4771,31,data\CMATERdb\IsolatedTest\31\bcc000031.bmp
4777,31,data\CMATERdb\IsolatedTest\31\bcc000037.bmp
4773,31,data\CMATERdb\IsolatedTest\31\bcc000033.bmp
4774,31,data\CMATERdb\IsolatedTest\31\bcc000034.bmp
4775,31,data\CMATERdb\IsolatedTest\31\bcc000035.bmp
4776,31,data\CMATERdb\IsolatedTest\31\bcc000036.bmp
4778,31,data\CMATERdb\IsolatedTest\31\bcc000038.bmp
4779,31,data\CMATERdb\IsolatedTest\31\bcc000039.bmp
4780,31,data\CMATERdb\IsolatedTest\31\bcc000040.bmp
4763,31,data\CMATERdb\IsolatedTest\31\bcc000023.bmp
4772,31,data\CMATERdb\IsolatedTest\31\bcc000032.bmp
4762,31,data\CMATERdb\IsolatedTest\31\bcc000022.bmp
4751,31,data\CMATERdb\IsolatedTest\31\bcc000011.bmp
4760,31,data\CMATERdb\IsolatedTest\31\bcc000020.bmp
4761,31,data\CMATERdb\IsolatedTest\31\bcc000021.bmp
4740,31,data\CMATERdb\IsolatedTest\31\bcc000000.bmp
4741,31,data\CMATERdb\IsolatedTest\31\bcc000001.bmp
4742,31,data\CMATERdb\IsolatedTest\31\bcc000002.bmp
4743,31,data\CMATERdb\IsolatedTest\31\bcc000003.bmp
4744,31,data\CMATERdb\IsolatedTest\31\bcc000004.bmp
4745,31,data\CMATERdb\IsolatedTest\31\bcc000005.bmp
4746,31,data\CMATERdb\IsolatedTest\31\bcc000006.bmp
4747,31,data\CMATERdb\IsolatedTest\31\bcc000007.bmp
4758,31,data\CMATERdb\IsolatedTest\31\bcc000018.bmp
4749,31,data\CMATERdb\IsolatedTest\31\bcc000009.bmp
4750,31,data\CMATERdb\IsolatedTest\31\bcc000010.bmp
4752,31,data\CMATERdb\IsolatedTest\31\bcc000012.bmp
4753,31,data\CMATERdb\IsolatedTest\31\bcc000013.bmp
4754,31,data\CMATERdb\IsolatedTest\31\bcc000014.bmp
4755,31,data\CMATERdb\IsolatedTest\31\bcc000015.bmp
4756,31,data\CMATERdb\IsolatedTest\31\bcc000016.bmp
4757,31,data\CMATERdb\IsolatedTest\31\bcc000017.bmp
4759,31,data\CMATERdb\IsolatedTest\31\bcc000019.bmp
4748,31,data\CMATERdb\IsolatedTest\31\bcc000008.bmp
4810,32,data\CMATERdb\IsolatedTest\32\bcc000029.bmp
4809,32,data\CMATERdb\IsolatedTest\32\bcc000028.bmp
4805,32,data\CMATERdb\IsolatedTest\32\bcc000024.bmp
4807,32,data\CMATERdb\IsolatedTest\32\bcc000026.bmp
4806,32,data\CMATERdb\IsolatedTest\32\bcc000025.bmp
4811,32,data\CMATERdb\IsolatedTest\32\bcc000030.bmp
4808,32,data\CMATERdb\IsolatedTest\32\bcc000027.bmp
4812,32,data\CMATERdb\IsolatedTest\32\bcc000031.bmp
4816,32,data\CMATERdb\IsolatedTest\32\bcc000035.bmp
4814,32,data\CMATERdb\IsolatedTest\32\bcc000033.bmp
4815,32,data\CMATERdb\IsolatedTest\32\bcc000034.bmp
4804,32,data\CMATERdb\IsolatedTest\32\bcc000023.bmp
4817,32,data\CMATERdb\IsolatedTest\32\bcc000036.bmp
4818,32,data\CMATERdb\IsolatedTest\32\bcc000037.bmp
4819,32,data\CMATERdb\IsolatedTest\32\bcc000038.bmp
4820,32,data\CMATERdb\IsolatedTest\32\bcc000039.bmp
4821,32,data\CMATERdb\IsolatedTest\32\bcc000040.bmp
4822,32,data\CMATERdb\IsolatedTest\32\bcc000041.bmp
4813,32,data\CMATERdb\IsolatedTest\32\bcc000032.bmp
4803,32,data\CMATERdb\IsolatedTest\32\bcc000022.bmp
4798,32,data\CMATERdb\IsolatedTest\32\bcc000017.bmp
4801,32,data\CMATERdb\IsolatedTest\32\bcc000020.bmp
4781,32,data\CMATERdb\IsolatedTest\32\bcc000000.bmp
4782,32,data\CMATERdb\IsolatedTest\32\bcc000001.bmp
4783,32,data\CMATERdb\IsolatedTest\32\bcc000002.bmp
4784,32,data\CMATERdb\IsolatedTest\32\bcc000003.bmp
4785,32,data\CMATERdb\IsolatedTest\32\bcc000004.bmp
4786,32,data\CMATERdb\IsolatedTest\32\bcc000005.bmp
4787,32,data\CMATERdb\IsolatedTest\32\bcc000006.bmp
4788,32,data\CMATERdb\IsolatedTest\32\bcc000007.bmp
4802,32,data\CMATERdb\IsolatedTest\32\bcc000021.bmp
4789,32,data\CMATERdb\IsolatedTest\32\bcc000008.bmp
4791,32,data\CMATERdb\IsolatedTest\32\bcc000010.bmp
4792,32,data\CMATERdb\IsolatedTest\32\bcc000011.bmp
4794,32,data\CMATERdb\IsolatedTest\32\bcc000013.bmp
4795,32,data\CMATERdb\IsolatedTest\32\bcc000014.bmp
4796,32,data\CMATERdb\IsolatedTest\32\bcc000015.bmp
4797,32,data\CMATERdb\IsolatedTest\32\bcc000016.bmp
4799,32,data\CMATERdb\IsolatedTest\32\bcc000018.bmp
4800,32,data\CMATERdb\IsolatedTest\32\bcc000019.bmp
4790,32,data\CMATERdb\IsolatedTest\32\bcc000009.bmp
4793,32,data\CMATERdb\IsolatedTest\32\bcc000012.bmp
4824,33,data\CMATERdb\IsolatedTest\33\bcc000001.bmp
4843,33,data\CMATERdb\IsolatedTest\33\bcc000020.bmp
4834,33,data\CMATERdb\IsolatedTest\33\bcc000011.bmp
4835,33,data\CMATERdb\IsolatedTest\33\bcc000012.bmp
4836,33,data\CMATERdb\IsolatedTest\33\bcc000013.bmp
4837,33,data\CMATERdb\IsolatedTest\33\bcc000014.bmp
4838,33,data\CMATERdb\IsolatedTest\33\bcc000015.bmp
4839,33,data\CMATERdb\IsolatedTest\33\bcc000016.bmp
4840,33,data\CMATERdb\IsolatedTest\33\bcc000017.bmp
4841,33,data\CMATERdb\IsolatedTest\33\bcc000018.bmp
4842,33,data\CMATERdb\IsolatedTest\33\bcc000019.bmp
4862,33,data\CMATERdb\IsolatedTest\33\bcc000039.bmp
4844,33,data\CMATERdb\IsolatedTest\33\bcc000021.bmp
4845,33,data\CMATERdb\IsolatedTest\33\bcc000022.bmp
4833,33,data\CMATERdb\IsolatedTest\33\bcc000010.bmp
4846,33,data\CMATERdb\IsolatedTest\33\bcc000023.bmp
4848,33,data\CMATERdb\IsolatedTest\33\bcc000025.bmp
4849,33,data\CMATERdb\IsolatedTest\33\bcc000026.bmp
4850,33,data\CMATERdb\IsolatedTest\33\bcc000027.bmp
4851,33,data\CMATERdb\IsolatedTest\33\bcc000028.bmp
4852,33,data\CMATERdb\IsolatedTest\33\bcc000029.bmp
4853,33,data\CMATERdb\IsolatedTest\33\bcc000030.bmp
4854,33,data\CMATERdb\IsolatedTest\33\bcc000031.bmp
4855,33,data\CMATERdb\IsolatedTest\33\bcc000032.bmp
4856,33,data\CMATERdb\IsolatedTest\33\bcc000033.bmp
4857,33,data\CMATERdb\IsolatedTest\33\bcc000034.bmp
4858,33,data\CMATERdb\IsolatedTest\33\bcc000035.bmp
4859,33,data\CMATERdb\IsolatedTest\33\bcc000036.bmp
4847,33,data\CMATERdb\IsolatedTest\33\bcc000024.bmp
4832,33,data\CMATERdb\IsolatedTest\33\bcc000009.bmp
4831,33,data\CMATERdb\IsolatedTest\33\bcc000008.bmp
4830,33,data\CMATERdb\IsolatedTest\33\bcc000007.bmp
4875,33,data\CMATERdb\IsolatedTest\33\bcc000052.bmp
4874,33,data\CMATERdb\IsolatedTest\33\bcc000051.bmp
4873,33,data\CMATERdb\IsolatedTest\33\bcc000050.bmp
4872,33,data\CMATERdb\IsolatedTest\33\bcc000049.bmp
4871,33,data\CMATERdb\IsolatedTest\33\bcc000048.bmp
4860,33,data\CMATERdb\IsolatedTest\33\bcc000037.bmp
4869,33,data\CMATERdb\IsolatedTest\33\bcc000046.bmp
4868,33,data\CMATERdb\IsolatedTest\33\bcc000045.bmp
4867,33,data\CMATERdb\IsolatedTest\33\bcc000044.bmp
4870,33,data\CMATERdb\IsolatedTest\33\bcc000047.bmp
4865,33,data\CMATERdb\IsolatedTest\33\bcc000042.bmp
4866,33,data\CMATERdb\IsolatedTest\33\bcc000043.bmp
4829,33,data\CMATERdb\IsolatedTest\33\bcc000006.bmp
4828,33,data\CMATERdb\IsolatedTest\33\bcc000005.bmp
4827,33,data\CMATERdb\IsolatedTest\33\bcc000004.bmp
4861,33,data\CMATERdb\IsolatedTest\33\bcc000038.bmp
4825,33,data\CMATERdb\IsolatedTest\33\bcc000002.bmp
4863,33,data\CMATERdb\IsolatedTest\33\bcc000040.bmp
4823,33,data\CMATERdb\IsolatedTest\33\bcc000000.bmp
4864,33,data\CMATERdb\IsolatedTest\33\bcc000041.bmp
4826,33,data\CMATERdb\IsolatedTest\33\bcc000003.bmp
4896,34,data\CMATERdb\IsolatedTest\34\bcc000020.bmp
4895,34,data\CMATERdb\IsolatedTest\34\bcc000019.bmp
4894,34,data\CMATERdb\IsolatedTest\34\bcc000018.bmp
4893,34,data\CMATERdb\IsolatedTest\34\bcc000017.bmp
4892,34,data\CMATERdb\IsolatedTest\34\bcc000016.bmp
4891,34,data\CMATERdb\IsolatedTest\34\bcc000015.bmp
4890,34,data\CMATERdb\IsolatedTest\34\bcc000014.bmp
4897,34,data\CMATERdb\IsolatedTest\34\bcc000021.bmp
4902,34,data\CMATERdb\IsolatedTest\34\bcc000026.bmp
4898,34,data\CMATERdb\IsolatedTest\34\bcc000022.bmp
4919,34,data\CMATERdb\IsolatedTest\34\bcc000043.bmp
4918,34,data\CMATERdb\IsolatedTest\34\bcc000042.bmp
4917,34,data\CMATERdb\IsolatedTest\34\bcc000041.bmp
4916,34,data\CMATERdb\IsolatedTest\34\bcc000040.bmp
4915,34,data\CMATERdb\IsolatedTest\34\bcc000039.bmp
4914,34,data\CMATERdb\IsolatedTest\34\bcc000038.bmp
4913,34,data\CMATERdb\IsolatedTest\34\bcc000037.bmp
4912,34,data\CMATERdb\IsolatedTest\34\bcc000036.bmp
4911,34,data\CMATERdb\IsolatedTest\34\bcc000035.bmp
4888,34,data\CMATERdb\IsolatedTest\34\bcc000012.bmp
4910,34,data\CMATERdb\IsolatedTest\34\bcc000034.bmp
4908,34,data\CMATERdb\IsolatedTest\34\bcc000032.bmp
4907,34,data\CMATERdb\IsolatedTest\34\bcc000031.bmp
4906,34,data\CMATERdb\IsolatedTest\34\bcc000030.bmp
4905,34,data\CMATERdb\IsolatedTest\34\bcc000029.bmp
4904,34,data\CMATERdb\IsolatedTest\34\bcc000028.bmp
4903,34,data\CMATERdb\IsolatedTest\34\bcc000027.bmp
4901,34,data\CMATERdb\IsolatedTest\34\bcc000025.bmp
4900,34,data\CMATERdb\IsolatedTest\34\bcc000024.bmp
4899,34,data\CMATERdb\IsolatedTest\34\bcc000023.bmp
4909,34,data\CMATERdb\IsolatedTest\34\bcc000033.bmp
4887,34,data\CMATERdb\IsolatedTest\34\bcc000011.bmp
4889,34,data\CMATERdb\IsolatedTest\34\bcc000013.bmp
4885,34,data\CMATERdb\IsolatedTest\34\bcc000009.bmp
4886,34,data\CMATERdb\IsolatedTest\34\bcc000010.bmp
4876,34,data\CMATERdb\IsolatedTest\34\bcc000000.bmp
4877,34,data\CMATERdb\IsolatedTest\34\bcc000001.bmp
4879,34,data\CMATERdb\IsolatedTest\34\bcc000003.bmp
4880,34,data\CMATERdb\IsolatedTest\34\bcc000004.bmp
4878,34,data\CMATERdb\IsolatedTest\34\bcc000002.bmp
4882,34,data\CMATERdb\IsolatedTest\34\bcc000006.bmp
4883,34,data\CMATERdb\IsolatedTest\34\bcc000007.bmp
4884,34,data\CMATERdb\IsolatedTest\34\bcc000008.bmp
4881,34,data\CMATERdb\IsolatedTest\34\bcc000005.bmp
4948,35,data\CMATERdb\IsolatedTest\35\bcc000028.bmp
4953,35,data\CMATERdb\IsolatedTest\35\bcc000033.bmp
4952,35,data\CMATERdb\IsolatedTest\35\bcc000032.bmp
4951,35,data\CMATERdb\IsolatedTest\35\bcc000031.bmp
4950,35,data\CMATERdb\IsolatedTest\35\bcc000030.bmp
4949,35,data\CMATERdb\IsolatedTest\35\bcc000029.bmp
4947,35,data\CMATERdb\IsolatedTest\35\bcc000027.bmp
4941,35,data\CMATERdb\IsolatedTest\35\bcc000021.bmp
4945,35,data\CMATERdb\IsolatedTest\35\bcc000025.bmp
4944,35,data\CMATERdb\IsolatedTest\35\bcc000024.bmp
4943,35,data\CMATERdb\IsolatedTest\35\bcc000023.bmp
4942,35,data\CMATERdb\IsolatedTest\35\bcc000022.bmp
4954,35,data\CMATERdb\IsolatedTest\35\bcc000034.bmp
4940,35,data\CMATERdb\IsolatedTest\35\bcc000020.bmp
4939,35,data\CMATERdb\IsolatedTest\35\bcc000019.bmp
4946,35,data\CMATERdb\IsolatedTest\35\bcc000026.bmp
4955,35,data\CMATERdb\IsolatedTest\35\bcc000035.bmp
4960,35,data\CMATERdb\IsolatedTest\35\bcc000040.bmp
4957,35,data\CMATERdb\IsolatedTest\35\bcc000037.bmp
4974,35,data\CMATERdb\IsolatedTest\35\bcc000054.bmp
4973,35,data\CMATERdb\IsolatedTest\35\bcc000053.bmp
4972,35,data\CMATERdb\IsolatedTest\35\bcc000052.bmp
4971,35,data\CMATERdb\IsolatedTest\35\bcc000051.bmp
4970,35,data\CMATERdb\IsolatedTest\35\bcc000050.bmp
4969,35,data\CMATERdb\IsolatedTest\35\bcc000049.bmp
4968,35,data\CMATERdb\IsolatedTest\35\bcc000048.bmp
4967,35,data\CMATERdb\IsolatedTest\35\bcc000047.bmp
4966,35,data\CMATERdb\IsolatedTest\35\bcc000046.bmp
4965,35,data\CMATERdb\IsolatedTest\35\bcc000045.bmp
4964,35,data\CMATERdb\IsolatedTest\35\bcc000044.bmp
4963,35,data\CMATERdb\IsolatedTest\35\bcc000043.bmp
4962,35,data\CMATERdb\IsolatedTest\35\bcc000042.bmp
4961,35,data\CMATERdb\IsolatedTest\35\bcc000041.bmp
4938,35,data\CMATERdb\IsolatedTest\35\bcc000018.bmp
4959,35,data\CMATERdb\IsolatedTest\35\bcc000039.bmp
4958,35,data\CMATERdb\IsolatedTest\35\bcc000038.bmp
4956,35,data\CMATERdb\IsolatedTest\35\bcc000036.bmp
4937,35,data\CMATERdb\IsolatedTest\35\bcc000017.bmp
4931,35,data\CMATERdb\IsolatedTest\35\bcc000011.bmp
4935,35,data\CMATERdb\IsolatedTest\35\bcc000015.bmp
4936,35,data\CMATERdb\IsolatedTest\35\bcc000016.bmp
4920,35,data\CMATERdb\IsolatedTest\35\bcc000000.bmp
4922,35,data\CMATERdb\IsolatedTest\35\bcc000002.bmp
4923,35,data\CMATERdb\IsolatedTest\35\bcc000003.bmp
4924,35,data\CMATERdb\IsolatedTest\35\bcc000004.bmp
4925,35,data\CMATERdb\IsolatedTest\35\bcc000005.bmp
4926,35,data\CMATERdb\IsolatedTest\35\bcc000006.bmp
4921,35,data\CMATERdb\IsolatedTest\35\bcc000001.bmp
4928,35,data\CMATERdb\IsolatedTest\35\bcc000008.bmp
4929,35,data\CMATERdb\IsolatedTest\35\bcc000009.bmp
4930,35,data\CMATERdb\IsolatedTest\35\bcc000010.bmp
